* REW测量的测量数据V5.20.13
* 来源: 麦克风 (Realtek High Definition Audio, MICROPHONE (主音), L, volume: no control
* 格式: 512k 对数扫频正弦, 1 扫频 at 0.0 dBFS 没有时间参考
* 日期: 2024-10-7 12:37:55
* REW 设置:
* C计权补偿: 关
*  目标电平: 75.0 dB
* 注释: ; 
* 测量: Truthear ZeroRed CP145 L
* 平滑: 1/24 倍频程
* 频率步进: 1/48 倍频程
* 起始频率: 20.300 Hz
*
* 频率(Hz) SPL(dB) 相位(角度)
16500.000000 -8.017 -161.6456
16750.000000 -9.501 -150.9866
17000.000000 -10.701 -139.2607
17250.000000 -11.662 -127.0348
17500.000000 -12.395 -114.8217
17750.000000 -12.906 -103.2445
18000.000000 -13.220 -93.6188
18250.000000 -13.386 -87.1428
18500.000000 -13.457 -83.4846
18750.000000 -13.517 -82.4233
19000.000000 -13.693 -84.5213
19250.000000 -14.134 -89.8184
19500.000000 -14.943 -96.5448
19750.000000 -16.122 -102.5891
20000.000000 -17.551 -106.7337
20300.000000 -19.213 -108.9482
