* REW测量的测量数据V5.20.13
* 来源: 麦克风 (Realtek High Definition Audio, MICROPHONE (主音), L, volume: no control
* 格式: 512k 对数扫频正弦, 1 扫频 at 0.0 dBFS 没有时间参考
* 日期: 2024-10-9 21:53:30
* REW 设置:
* C计权补偿: 关
*  目标电平: 75.0 dB
* 注释: ; 
* 测量: NiceHCK YD520 White Tips L
* 平滑: 1/24 倍频程
* 频率步进: 1/48 倍频程
* 起始频率: 20.300 Hz
*
* 频率(Hz) SPL(dB) 相位(角度)
2060.000000 -10.669 -118.3178
2090.000000 -10.310 -118.3989
2120.000000 -9.955 -118.6059
2140.000000 -9.722 -118.8090
2180.000000 -9.269 -119.3441
2200.000000 -9.048 -119.6673
2240.000000 -8.616 -120.4141
2270.000000 -8.297 -121.0502
2300.000000 -7.984 -121.7576
2330.000000 -7.675 -122.5278
2360.000000 -7.368 -123.3710
2400.000000 -6.964 -124.6384
2430.000000 -6.665 -125.7060
2470.000000 -6.274 -127.2900
2500.000000 -5.988 -128.6020
2540.000000 -5.622 -130.5281
2580.000000 -5.278 -132.6659
2620.000000 -4.959 -135.0115
2650.000000 -4.741 -136.8970
2690.000000 -4.480 -139.5653
2720.000000 -4.310 -141.6597
2760.000000 -4.121 -144.5408
2800.000000 -3.979 -147.4904
2850.000000 -3.868 -151.1995
2900.000000 -3.828 -154.8305
2950.000000 -3.850 -158.2808
3000.000000 -3.928 -161.4999
3040.000000 -4.026 -163.8698
3070.000000 -4.116 -165.5159
3110.000000 -4.250 -167.5248
3150.000000 -4.397 -169.3206
3200.000000 -4.593 -171.2847
3250.000000 -4.794 -172.9555
3300.000000 -4.992 -174.3436
3350.000000 -5.184 -175.4770
3400.000000 -5.365 -176.3781
3450.000000 -5.532 -177.0776
3500.000000 -5.680 -177.6083
3550.000000 -5.806 -177.9872
3600.000000 -5.913 -178.2369
3650.000000 -5.997 -178.3897
3700.000000 -6.058 -178.4695
3750.000000 -6.096 -178.4940
3820.000000 -6.110 -178.4679
3870.000000 -6.089 -178.4423
3950.000000 -6.001 -178.4599
4000.000000 -5.914 -178.5340
4060.000000 -5.778 -178.7313
4120.000000 -5.609 -179.1107
4180.000000 -5.409 -179.7317
4250.000000 -5.142 179.1904
4310.000000 -4.894 177.9199
4370.000000 -4.635 176.2778
4440.000000 -4.329 173.8205
4500.000000 -4.078 171.1994
4550.000000 -3.887 168.6278
4620.000000 -3.671 164.3941
4680.000000 -3.560 160.1855
4750.000000 -3.553 154.7531
4820.000000 -3.704 149.0489
4870.000000 -3.915 145.0016
4940.000000 -4.347 139.6402
5000.000000 -4.826 135.5231
5080.000000 -5.579 130.9185
5150.000000 -6.305 127.7610
5220.000000 -7.059 125.3710
5300.000000 -7.924 123.4614
5380.000000 -8.778 122.2867
5450.000000 -9.505 121.7725
