* REW测量的测量数据V5.20.13
* 来源: 麦克风 (Realtek High Definition Audio, MICROPHONE (主音), L, volume: no control
* 格式: 512k 对数扫频正弦, 1 扫频 at 0.0 dBFS 没有时间参考
* 日期: 2024-10-11 20:06:46
* REW 设置:
* C计权补偿: 关
*  目标电平: 75.0 dB
* 注释: ; 
* 测量: Haifsun WL6 Narrow Tips L
* 平滑: 1/24 倍频程
* 频率步进: 1/48 倍频程
* 起始频率: 20.300 Hz
*
* 频率(Hz) SPL(dB) 相位(角度)
1138.000000 -21.929 -172.1436
1150.000000 -21.916 -171.3598
1172.000000 -21.882 -169.9365
1180.000000 -21.865 -169.3992
1206.000000 -21.821 -167.6824
1220.000000 -21.793 -166.7602
1241.000000 -21.737 -165.3296
1250.000000 -21.710 -164.7273
1265.000000 -21.665 -163.7482
1280.000000 -21.616 -162.7632
1315.000000 -21.483 -160.4046
1320.000000 -21.461 -160.0664
1340.000000 -21.368 -158.7141
1360.000000 -21.268 -157.3876
1380.000000 -21.158 -156.0571
1400.000000 -21.036 -154.6779
1430.000000 -20.843 -152.6353
1450.000000 -20.701 -151.2885
1475.000000 -20.511 -149.6610
1500.000000 -20.305 -148.1005
1525.000000 -20.080 -146.5631
1550.000000 -19.839 -145.0733
1575.000000 -19.582 -143.6458
1600.000000 -19.311 -142.2810
1625.000000 -19.025 -141.0117
1650.000000 -18.724 -139.8675
1675.000000 -18.404 -138.8430
1700.000000 -18.067 -137.9445
1725.000000 -17.717 -137.1813
1750.000000 -17.355 -136.5859
1775.000000 -16.984 -136.1566
1800.000000 -16.602 -135.8938
1825.000000 -16.212 -135.7938
1850.000000 -15.814 -135.8971
1875.000000 -15.411 -136.2218
1900.000000 -15.010 -136.7589
1925.000000 -14.613 -137.5151
1950.000000 -14.226 -138.5144
1975.000000 -13.853 -139.7288
2000.000000 -13.496 -141.1451
2030.000000 -13.098 -143.1181
2060.000000 -12.738 -145.3331
2090.000000 -12.422 -147.7471
2120.000000 -12.154 -150.3282
2140.000000 -12.004 -152.1081
2180.000000 -11.773 -155.7052
2200.000000 -11.691 -157.4901
2240.000000 -11.587 -160.9716
2270.000000 -11.556 -163.4478
2300.000000 -11.559 -165.7835
2330.000000 -11.591 -167.9606
2360.000000 -11.648 -169.9611
2400.000000 -11.752 -172.3524
2430.000000 -11.842 -173.9444
2470.000000 -11.972 -175.8213
2500.000000 -12.072 -177.0667
2540.000000 -12.210 -178.5356
2580.000000 -12.345 -179.8278
2620.000000 -12.477 179.0401
2650.000000 -12.574 178.2914
2690.000000 -12.696 177.3958
2720.000000 -12.782 176.7927
2760.000000 -12.891 176.0631
2800.000000 -12.997 175.3952
2850.000000 -13.122 174.6440
2900.000000 -13.235 174.0023
2950.000000 -13.338 173.4474
3000.000000 -13.433 172.9375
3040.000000 -13.506 172.5688
3070.000000 -13.558 172.3234
3110.000000 -13.621 172.0349
3150.000000 -13.678 171.7826
3200.000000 -13.744 171.5186
3250.000000 -13.799 171.2978
3300.000000 -13.842 171.1281
3350.000000 -13.877 171.0033
3400.000000 -13.900 170.9249
3450.000000 -13.911 170.8869
3500.000000 -13.907 170.8675
3550.000000 -13.887 170.8690
3600.000000 -13.850 170.8890
3650.000000 -13.799 170.9159
3700.000000 -13.729 170.9256
3750.000000 -13.640 170.9054
3820.000000 -13.484 170.8162
3870.000000 -13.347 170.6724
3950.000000 -13.079 170.2363
4000.000000 -12.883 169.7961
4060.000000 -12.621 169.0375
4120.000000 -12.331 167.9672
4180.000000 -12.013 166.5073
4250.000000 -11.618 164.2052
4310.000000 -11.276 161.6158
4370.000000 -10.950 158.3673
4440.000000 -10.622 153.6638
4500.000000 -10.423 148.8450
4550.000000 -10.344 144.3452
4620.000000 -10.398 137.5408
4680.000000 -10.616 131.5405
4750.000000 -11.075 124.7950
4820.000000 -11.726 118.7560
4870.000000 -12.284 115.0394
4940.000000 -13.152 110.7593
5000.000000 -13.944 107.9423
5080.000000 -15.023 105.3073
5150.000000 -15.958 103.9068
5220.000000 -16.864 103.2065
5300.000000 -17.855 103.1001
5380.000000 -18.792 103.5888
5450.000000 -19.564 104.4140
5520.000000 -20.294 105.5379
5600.000000 -21.079 107.1080
5700.000000 -21.990 109.4449
5800.000000 -22.829 112.1287
5900.000000 -23.600 115.0657
6000.000000 -24.305 118.1882
6080.000000 -24.826 120.8111
6150.000000 -25.258 123.1818
6220.000000 -25.667 125.6213
6300.000000 -26.107 128.4770
6400.000000 -26.629 132.2219
6500.000000 -27.109 136.4384
6600.000000 -27.433 140.7559
6700.000000 -27.706 144.2048
6800.000000 -28.046 147.7690
6900.000000 -28.360 151.7646
7000.000000 -28.620 155.9091
7100.000000 -28.825 160.1135
7200.000000 -28.974 164.3871
7300.000000 -29.079 168.6695
7400.000000 -29.139 172.9439
7500.000000 -29.151 177.2253
7620.000000 -29.098 -177.6407
7750.000000 -28.968 -172.2244
7880.000000 -28.771 -167.0100
8000.000000 -28.528 -162.2822
8120.000000 -28.219 -157.6001
8250.000000 -27.801 -152.6206
8380.000000 -27.287 -147.7324
8500.000000 -26.702 -143.3930
8620.000000 -25.987 -139.3024
8750.000000 -25.048 -135.2206
8850.000000 -24.188 -132.4568
9000.000000 -22.621 -129.3250
9120.000000 -21.071 -128.2067
9250.000000 -19.066 -129.3954
9380.000000 -16.860 -135.0004
9500.000000 -15.044 -146.3774
9620.000000 -13.989 -164.2829
