* REW测量的测量数据V5.20.13
* 来源: 麦克风 (Realtek High Definition Audio, MICROPHONE (主音), L, volume: no control
* 格式: 512k 对数扫频正弦, 1 扫频 at 0.0 dBFS 没有时间参考
* 日期: 2024-10-11 20:08:06
* REW 设置:
* C计权补偿: 关
*  目标电平: 75.0 dB
* 注释: ; 
* 测量: Haifsun WL6 Narrow Tips R
* 平滑: 1/24 倍频程
* 频率步进: 1/48 倍频程
* 起始频率: 20.300 Hz
*
* 频率(Hz) SPL(dB) 相位(角度)
7750.000000 -28.675 1.2688
7880.000000 -28.547 6.4868
8000.000000 -28.339 11.2344
8120.000000 -28.047 15.8566
8250.000000 -27.638 20.7187
8380.000000 -27.117 25.3908
8500.000000 -26.521 29.4381
8620.000000 -25.801 33.1600
8750.000000 -24.862 36.7542
8850.000000 -24.004 39.0869
9000.000000 -22.432 41.5132
9120.000000 -20.867 41.9109
9250.000000 -18.856 39.5398
9380.000000 -16.729 32.0398
9500.000000 -15.145 18.3820
9620.000000 -14.470 -1.1585
9750.000000 -15.057 -22.9532
9880.000000 -16.759 -38.5785
10000.000000 -18.787 -46.2844
10150.000000 -21.268 -49.6719
10300.000000 -23.359 -49.2529
10440.000000 -24.944 -47.0589
10600.000000 -26.408 -43.2928
10750.000000 -27.499 -39.0277
10900.000000 -28.329 -34.4919
11060.000000 -28.990 -29.9010
11200.000000 -29.453 -26.1308
11380.000000 -29.926 -21.2123
11500.000000 -30.155 -17.8713
11720.000000 -30.376 -11.8504
11800.000000 -30.382 -9.7555
12060.000000 -30.100 -3.6389
12200.000000 -29.754 -1.0564
12410.000000 -28.954 1.2879
12500.000000 -28.511 1.4375
12650.000000 -27.672 -0.0092
12800.000000 -26.820 -4.2669
13150.000000 -26.030 -26.4243
13200.000000 -26.163 -30.3382
13400.000000 -27.357 -44.4174
13600.000000 -29.343 -53.4532
13800.000000 -31.679 -56.8938
14000.000000 -34.018 -55.8021
14300.000000 -37.171 -48.6349
14500.000000 -39.011 -41.7280
14750.000000 -41.040 -31.3548
