* REW测量的测量数据V5.20.13
* 来源: 麦克风 (Realtek High Definition Audio, MICROPHONE (主音), L, volume: no control
* 格式: 512k 对数扫频正弦, 1 扫频 at -4.0 dBFS 没有时间参考
* 日期: 2024-10-8 13:35:04
* REW 设置:
* C计权补偿: 关
*  目标电平: 75.0 dB
* 注释: ; 
* 测量: Tanchjim Kara T-APB Bass L
* 平滑: 1/24 倍频程
* 频率步进: 1/48 倍频程
* 起始频率: 20.000 Hz
*
* 频率(Hz) SPL(dB) 相位(角度)
1120.000000 -17.057 -168.3848
1138.000000 -16.940 -168.3123
1150.000000 -16.862 -168.3026
1172.000000 -16.716 -168.3382
1180.000000 -16.664 -168.3664
1206.000000 -16.500 -168.5078
1220.000000 -16.411 -168.6195
1241.000000 -16.277 -168.8039
1250.000000 -16.222 -168.8848
1265.000000 -16.133 -169.0366
1280.000000 -16.046 -169.2180
1315.000000 -15.845 -169.6868
1320.000000 -15.818 -169.7599
1340.000000 -15.714 -170.0665
1360.000000 -15.613 -170.3690
1380.000000 -15.517 -170.6682
1400.000000 -15.425 -170.9797
1430.000000 -15.297 -171.4653
1450.000000 -15.217 -171.7889
1475.000000 -15.118 -172.1937
1500.000000 -15.029 -172.5890
1525.000000 -14.948 -172.9814
1550.000000 -14.869 -173.3658
1575.000000 -14.791 -173.7341
1600.000000 -14.720 -174.1175
1625.000000 -14.654 -174.4952
1650.000000 -14.587 -174.8637
1675.000000 -14.524 -175.2306
1700.000000 -14.460 -175.5873
1725.000000 -14.394 -175.9376
1750.000000 -14.334 -176.2982
1775.000000 -14.276 -176.6750
1800.000000 -14.217 -177.0648
1825.000000 -14.158 -177.4515
1850.000000 -14.097 -177.8359
1875.000000 -14.033 -178.2179
1900.000000 -13.968 -178.5918
1925.000000 -13.900 -178.9593
1950.000000 -13.832 -179.3331
1975.000000 -13.764 -179.7142
2000.000000 -13.693 179.8892
2030.000000 -13.611 179.3853
2060.000000 -13.528 178.8662
2090.000000 -13.443 178.3439
2120.000000 -13.359 177.7964
2140.000000 -13.301 177.4229
2180.000000 -13.192 176.6658
2200.000000 -13.139 176.2808
2240.000000 -13.034 175.4995
2270.000000 -12.953 174.8994
2300.000000 -12.876 174.2729
2330.000000 -12.801 173.6259
2360.000000 -12.730 172.9655
2400.000000 -12.639 172.0560
2430.000000 -12.572 171.3477
2470.000000 -12.485 170.3717
2500.000000 -12.425 169.6253
2540.000000 -12.350 168.5917
2580.000000 -12.283 167.5245
2620.000000 -12.223 166.4429
2650.000000 -12.183 165.6161
2690.000000 -12.135 164.4781
2720.000000 -12.104 163.6083
2760.000000 -12.070 162.4351
2800.000000 -12.047 161.2380
2850.000000 -12.032 159.7204
2900.000000 -12.031 158.1935
2950.000000 -12.045 156.6831
3000.000000 -12.076 155.1849
3040.000000 -12.119 153.9977
3070.000000 -12.158 153.1307
3110.000000 -12.220 152.0297
3150.000000 -12.290 151.0050
3200.000000 -12.387 149.8428
3250.000000 -12.487 148.7873
3300.000000 -12.582 147.8268
3350.000000 -12.671 146.9297
3400.000000 -12.760 146.0701
3450.000000 -12.851 145.2260
3500.000000 -12.945 144.4026
3550.000000 -13.042 143.6209
3600.000000 -13.144 142.8925
3650.000000 -13.252 142.2275
3700.000000 -13.362 141.6224
3750.000000 -13.469 141.0645
3820.000000 -13.619 140.3874
3870.000000 -13.723 139.9503
3950.000000 -13.881 139.3069
4000.000000 -13.978 138.9397
4060.000000 -14.091 138.5264
4120.000000 -14.201 138.1245
4180.000000 -14.308 137.7132
4250.000000 -14.434 137.2369
4310.000000 -14.546 136.8577
4370.000000 -14.659 136.4924
4440.000000 -14.792 136.0894
4500.000000 -14.909 135.7845
4550.000000 -15.009 135.5611
4620.000000 -15.148 135.2841
4680.000000 -15.268 135.0755
4750.000000 -15.410 134.8752
4820.000000 -15.551 134.7316
4870.000000 -15.651 134.6639
4940.000000 -15.789 134.6142
5000.000000 -15.908 134.6059
5080.000000 -16.065 134.6571
5150.000000 -16.203 134.7532
5220.000000 -16.340 134.8982
5300.000000 -16.495 135.1363
5380.000000 -16.646 135.4351
5450.000000 -16.776 135.7618
5520.000000 -16.903 136.1663
5600.000000 -17.043 136.7096
5700.000000 -17.203 137.5193
5800.000000 -17.341 138.4548
5900.000000 -17.452 139.4635
6000.000000 -17.531 140.5289
6080.000000 -17.568 141.3724
6150.000000 -17.585 142.0689
6220.000000 -17.589 142.6964
6300.000000 -17.581 143.3085
6400.000000 -17.563 143.9173
6500.000000 -17.550 144.3547
6600.000000 -17.549 144.6447
6700.000000 -17.566 144.8660
6800.000000 -17.604 145.1510
6900.000000 -17.660 145.5453
7000.000000 -17.723 146.0688
7100.000000 -17.782 146.7869
7200.000000 -17.820 147.6967
7300.000000 -17.833 148.7637
7400.000000 -17.816 149.9234
7500.000000 -17.756 151.1164
7620.000000 -17.618 152.5007
7750.000000 -17.390 153.8018
7880.000000 -17.082 154.7283
8000.000000 -16.719 155.0338
8120.000000 -16.287 154.4982
8250.000000 -15.787 152.4876
8380.000000 -15.379 148.4775
