* REW测量的测量数据V5.20.13
* 来源: 麦克风 (Realtek High Definition Audio, MICROPHONE (主音), L, volume: no control
* 格式: 512k 对数扫频正弦, 1 扫频 at 0.0 dBFS 没有时间参考
* 日期: 2024-10-11 18:12:20
* REW 设置:
* C计权补偿: 关
*  目标电平: 75.0 dB
* 注释: ; 
* 测量: KXXS Normal Tips
* 平滑: 1/24 倍频程
* 频率步进: 1/48 倍频程
* 起始频率: 20.300 Hz
*
* 频率(Hz) SPL(dB) 相位(角度)
10150.000000 61.871 153.6870
10300.000000 60.750 158.1151
10440.000000 59.834 163.4703
10600.000000 59.010 171.0002
10750.000000 58.552 179.1441
10900.000000 58.506 -172.4335
11060.000000 58.935 -164.5914
11200.000000 59.562 -159.8778
11380.000000 60.374 -157.3192
11500.000000 60.768 -157.2780
11720.000000 61.074 -158.2753
11800.000000 61.081 -158.4841
12060.000000 60.945 -157.6577
12200.000000 60.866 -156.2484
12410.000000 60.840 -153.2183
12500.000000 60.878 -151.6922
12650.000000 61.025 -148.9732
12800.000000 61.283 -146.1368
13150.000000 62.382 -139.6361
13200.000000 62.605 -138.7852
13400.000000 63.704 -135.8427
13600.000000 65.193 -134.2816
13800.000000 67.086 -135.5739
14000.000000 69.138 -142.1802
14300.000000 71.041 -166.7666
14500.000000 70.611 172.1185
14750.000000 68.314 154.3392
15000.000000 65.276 149.5703
15250.000000 62.509 153.4445
15500.000000 60.285 161.3492
15750.000000 58.557 171.0214
16000.000000 57.212 -177.6963
16250.000000 56.147 -164.3769
16500.000000 55.338 -150.1996
16750.000000 54.774 -136.2149
17000.000000 54.421 -122.7025
17250.000000 54.246 -109.8811
17500.000000 54.231 -98.1412
17750.000000 54.354 -88.1685
18000.000000 54.538 -81.2922
18250.000000 54.673 -78.6090
18500.000000 54.638 -79.2067
18750.000000 54.316 -81.7279
19000.000000 53.654 -85.4962
19250.000000 52.698 -89.9200
19500.000000 51.577 -93.7629
19750.000000 50.435 -96.4157
20000.000000 49.386 -98.3117
