* REW测量的测量数据V5.20.13
* 来源: 麦克风 (Realtek High Definition Audio, MICROPHONE (主音), L, volume: no control
* 格式: 1M 对数扫频正弦, 1 扫频 at 0.0 dBFS 没有时间参考
* 日期: 2024-10-6 14:16:25
* REW 设置:
* C计权补偿: 关
*  目标电平: 75.0 dB
* 注释: 
* 测量: Aeroflot Aviation IEM R
* 平滑: 1/24 倍频程
* 频率步进: 1/48 倍频程
* 起始频率: 20.300 Hz
*
* 频率(Hz) SPL(dB) 相位(角度)
1430.000000 -9.027 -80.3446
1450.000000 -9.707 -79.9414
1475.000000 -10.546 -79.2592
1500.000000 -11.382 -78.4188
1525.000000 -12.195 -77.3771
1550.000000 -13.005 -76.1436
1575.000000 -13.818 -74.7044
1600.000000 -14.624 -73.1177
1625.000000 -15.427 -71.3983
1650.000000 -16.241 -69.4542
1675.000000 -17.074 -67.2320
1700.000000 -17.911 -64.7473
1725.000000 -18.754 -61.8943
1750.000000 -19.601 -58.6970
1775.000000 -20.450 -55.0939
1800.000000 -21.297 -50.9233
1825.000000 -22.148 -46.2537
1850.000000 -22.998 -40.9668
1875.000000 -23.821 -34.7112
1900.000000 -24.564 -27.5783
1925.000000 -25.200 -19.7619
1950.000000 -25.705 -11.3020
1975.000000 -26.022 -2.4047
2000.000000 -26.156 6.6841
2030.000000 -26.068 17.4810
2060.000000 -25.759 27.5825
2090.000000 -25.270 36.6867
2120.000000 -24.621 45.0570
2140.000000 -24.119 50.1152
2180.000000 -23.062 58.3709
2200.000000 -22.546 61.7021
2240.000000 -21.563 67.4139
2270.000000 -20.866 71.1587
2300.000000 -20.193 74.4723
2330.000000 -19.554 77.3970
2360.000000 -18.945 80.0201
2400.000000 -18.152 83.2200
2430.000000 -17.568 85.4724
2470.000000 -16.807 88.2079
2500.000000 -16.249 90.0727
2540.000000 -15.521 92.3789
2580.000000 -14.802 94.4800
2620.000000 -14.094 96.4595
2650.000000 -13.561 97.8520
2690.000000 -12.850 99.5286
2720.000000 -12.314 100.6935
2760.000000 -11.587 102.1293
2800.000000 -10.853 103.3943
2850.000000 -9.925 104.7329
2900.000000 -8.961 105.8583
2950.000000 -7.956 106.6562
3000.000000 -6.912 107.1686
3040.000000 -6.033 107.2988
3070.000000 -5.348 107.1788
3110.000000 -4.396 106.7229
3150.000000 -3.390 105.8406
3200.000000 -2.058 103.8957
3250.000000 -0.651 100.7172
3300.000000 0.805 95.8797
3350.000000 2.230 88.8458
3400.000000 3.464 79.1415
3450.000000 4.329 67.0183
3500.000000 4.695 53.5532
3550.000000 4.529 40.5104
3600.000000 3.933 29.4288
3650.000000 3.083 20.8847
3700.000000 2.138 14.7533
3750.000000 1.208 10.5383
3820.000000 0.032 6.8863
3870.000000 -0.698 5.3224
3950.000000 -1.690 3.9333
4000.000000 -2.218 3.5851
4060.000000 -2.776 3.5643
4120.000000 -3.248 3.8532
4180.000000 -3.640 4.3522
4250.000000 -4.013 5.1112
4310.000000 -4.264 5.8696
4370.000000 -4.450 6.6654
4440.000000 -4.591 7.5588
4500.000000 -4.648 8.2566
4550.000000 -4.648 8.7508
4620.000000 -4.580 9.2195
4680.000000 -4.455 9.2977
4750.000000 -4.231 8.8561
4820.000000 -3.929 7.5784
4870.000000 -3.681 5.9287
4940.000000 -3.332 2.2759
5000.000000 -3.106 -2.3697
5080.000000 -3.073 -10.8467
5150.000000 -3.465 -19.7090
5220.000000 -4.356 -28.3898
5300.000000 -5.963 -35.7116
5380.000000 -7.999 -38.5977
