* REW测量的测量数据V5.20.13
* 来源: 麦克风 (Realtek High Definition Audio, MICROPHONE (主音), L, volume: no control
* 格式: 512k 对数扫频正弦, 1 扫频 at 0.0 dBFS 没有时间参考
* 日期: 2024-10-13 0:08:13
* REW 设置:
* C计权补偿: 关
*  目标电平: 75.0 dB
* 注释: ; 
* 测量: Moondrop Quarks R
* 平滑: 1/24 倍频程
* 频率步进: 1/48 倍频程
* 起始频率: 20.300 Hz
*
* 频率(Hz) SPL(dB) 相位(角度)
10000.000000 18.694 114.2202
10150.000000 17.998 116.2084
10300.000000 17.367 118.4284
10440.000000 16.826 120.6332
10600.000000 16.245 123.2707
10750.000000 15.732 125.8616
10900.000000 15.247 128.5946
11060.000000 14.764 131.6483
11200.000000 14.375 134.4076
11380.000000 13.922 138.0856
11500.000000 13.646 140.5971
11720.000000 13.198 145.3021
11800.000000 13.055 147.0210
12060.000000 12.660 152.6186
12200.000000 12.484 155.6624
12410.000000 12.274 160.2202
12500.000000 12.203 162.1601
12650.000000 12.107 165.3437
12800.000000 12.041 168.4809
13150.000000 12.003 175.7292
13200.000000 12.010 176.7516
13400.000000 12.063 180.7622
13600.000000 12.162 184.6194
13800.000000 12.310 188.2879
14000.000000 12.488 191.8533
14300.000000 12.782 197.1920
14500.000000 12.987 200.3929
14750.000000 13.229 203.7401
15000.000000 13.406 206.9374
15250.000000 13.452 210.9446
15500.000000 13.341 215.2247
15750.000000 13.079 219.6325
16000.000000 12.663 225.1947
16250.000000 12.096 233.1022
16500.000000 11.448 242.7586
16750.000000 10.789 253.3616
17000.000000 10.156 264.7165
17250.000000 9.573 276.6815
17500.000000 9.087 289.0090
17750.000000 8.733 301.1723
18000.000000 8.534 311.9257
18250.000000 8.493 320.0738
18500.000000 8.590 325.9182
18750.000000 8.798 329.9838
19000.000000 9.191 331.2043
19250.000000 9.615 327.1049
19500.000000 9.674 317.9814
19750.000000 9.087 306.6465
20000.000000 7.812 296.5700
