* REW测量的测量数据V5.20.13
* 来源: 麦克风 (Realtek High Definition Audio, MICROPHONE (主音), L, volume: no control
* 格式: 512k 对数扫频正弦, 1 扫频 at 0.0 dBFS 没有时间参考
* 日期: 2024-10-9 19:49:00
* REW 设置:
* C计权补偿: 关
*  目标电平: 75.0 dB
* 注释: ; 
* 测量: NICEHCK YD520 White Tips L
* 平滑: 1/24 倍频程
* 频率步进: 1/48 倍频程
* 起始频率: 20.300 Hz
*
* 频率(Hz) SPL(dB) 相位(角度)
1525.000000 -15.849 -136.8930
1550.000000 -15.738 -136.0966
1575.000000 -15.617 -135.2758
1600.000000 -15.495 -134.4202
1625.000000 -15.373 -133.5491
1650.000000 -15.244 -132.6634
1675.000000 -15.105 -131.7517
1700.000000 -14.961 -130.8223
1725.000000 -14.808 -129.8835
1750.000000 -14.643 -128.9298
1775.000000 -14.466 -127.9848
1800.000000 -14.275 -127.0525
1825.000000 -14.068 -126.1216
1850.000000 -13.840 -125.2351
1875.000000 -13.593 -124.4300
1900.000000 -13.330 -123.7044
1925.000000 -13.053 -123.0617
1950.000000 -12.765 -122.5415
1975.000000 -12.468 -122.1518
2000.000000 -12.166 -121.8945
2030.000000 -11.805 -121.7597
2060.000000 -11.444 -121.7897
2090.000000 -11.090 -121.9575
2120.000000 -10.744 -122.2542
2140.000000 -10.518 -122.5080
2180.000000 -10.080 -123.1230
2200.000000 -9.867 -123.4766
2240.000000 -9.446 -124.2657
2270.000000 -9.133 -124.9204
2300.000000 -8.821 -125.6421
2330.000000 -8.513 -126.4391
2360.000000 -8.207 -127.3149
2400.000000 -7.804 -128.6106
2430.000000 -7.504 -129.6882
2470.000000 -7.110 -131.2946
2500.000000 -6.820 -132.6392
2540.000000 -6.446 -134.6305
2580.000000 -6.093 -136.8462
2620.000000 -5.765 -139.2749
2650.000000 -5.539 -141.2328
2690.000000 -5.268 -144.0148
2720.000000 -5.091 -146.2102
2760.000000 -4.895 -149.2500
2800.000000 -4.747 -152.3759
2850.000000 -4.635 -156.3237
2900.000000 -4.597 -160.1978
2950.000000 -4.628 -163.8885
3000.000000 -4.719 -167.3477
3040.000000 -4.829 -169.8996
3070.000000 -4.928 -171.6737
3110.000000 -5.077 -173.8417
3150.000000 -5.239 -175.7764
3200.000000 -5.455 -177.8912
3250.000000 -5.675 -179.6954
3300.000000 -5.890 178.7975
3350.000000 -6.096 177.5619
3400.000000 -6.291 176.5636
3450.000000 -6.471 175.7673
3500.000000 -6.630 175.1441
3550.000000 -6.767 174.6705
3600.000000 -6.881 174.3290
3650.000000 -6.973 174.0803
3700.000000 -7.041 173.8985
3750.000000 -7.083 173.7734
3820.000000 -7.099 173.6574
3870.000000 -7.075 173.5707
3950.000000 -6.973 173.3376
4000.000000 -6.873 173.0889
4060.000000 -6.719 172.6261
4120.000000 -6.530 171.9324
4180.000000 -6.310 170.9481
4250.000000 -6.018 169.3633
4310.000000 -5.747 167.5649
4370.000000 -5.467 165.2733
4440.000000 -5.146 161.8711
4500.000000 -4.903 158.2784
4550.000000 -4.740 154.7926
4620.000000 -4.608 149.1861
4680.000000 -4.616 143.8206
4750.000000 -4.801 137.2162
4820.000000 -5.184 130.6763
4870.000000 -5.574 126.2831
4940.000000 -6.258 120.7798
5000.000000 -6.942 116.8023
5080.000000 -7.940 112.6455
5150.000000 -8.851 110.0255
5220.000000 -9.765 108.2380
5300.000000 -10.784 107.0559
5380.000000 -11.763 106.6053
5450.000000 -12.582 106.6951
5520.000000 -13.363 107.1613
5600.000000 -14.210 108.0803
5700.000000 -15.203 109.7109
5800.000000 -16.125 111.7646
5900.000000 -16.976 114.1421
6000.000000 -17.763 116.8158
6080.000000 -18.350 119.1295
6150.000000 -18.834 121.2560
6220.000000 -19.289 123.4669
6300.000000 -19.779 126.0907
6400.000000 -20.346 129.5005
6500.000000 -20.864 133.0225
6600.000000 -21.332 136.6084
6700.000000 -21.754 140.2702
6800.000000 -22.138 144.0473
6900.000000 -22.481 147.8953
7000.000000 -22.784 151.7861
7100.000000 -23.045 155.7086
7200.000000 -23.263 159.6623
7300.000000 -23.444 163.6449
7400.000000 -23.586 167.6349
7500.000000 -23.688 171.6227
7620.000000 -23.754 176.3674
7750.000000 -23.765 -178.5457
7880.000000 -23.726 -173.4910
8000.000000 -23.633 -168.8643
8120.000000 -23.475 -164.2755
8250.000000 -23.228 -159.4191
8380.000000 -22.910 -154.7476
8500.000000 -22.553 -150.5969
8620.000000 -22.126 -146.6185
8750.000000 -21.574 -142.5074
8850.000000 -21.075 -139.4954
9000.000000 -20.184 -135.3561
9120.000000 -19.324 -132.5493
9250.000000 -18.219 -130.2527
9380.000000 -16.908 -129.1401
9500.000000 -15.517 -129.7522
9620.000000 -14.010 -132.7756
9750.000000 -12.436 -139.9621
9880.000000 -11.264 -151.9695
10000.000000 -10.838 -166.2838
10150.000000 -11.354 175.9238
10300.000000 -12.780 163.0417
10440.000000 -14.473 156.4694
10600.000000 -16.373 153.7180
10750.000000 -17.925 153.9543
10900.000000 -19.222 155.7658
11060.000000 -20.355 158.7413
11200.000000 -21.167 161.8733
11380.000000 -22.001 166.3080
11500.000000 -22.443 169.4355
11720.000000 -23.053 175.3846
11800.000000 -23.216 177.5905
12060.000000 -23.500 -174.7185
12200.000000 -23.393 -170.5343
12410.000000 -22.990 -165.8959
12500.000000 -22.786 -164.3451
12650.000000 -22.378 -162.0892
12800.000000 -21.858 -160.4351
13150.000000 -20.308 -160.8163
13200.000000 -20.078 -161.5212
13400.000000 -19.263 -166.2340
13600.000000 -18.791 -173.5887
13800.000000 -18.807 177.9766
14000.000000 -19.287 170.5958
14300.000000 -20.531 163.7328
14500.000000 -21.475 161.3644
14750.000000 -22.689 160.0639
