* REW测量的测量数据V5.20.13
* 来源: 麦克风 (Realtek High Definition Audio, MICROPHONE (主音), L, volume: no control
* 格式: 1M 对数扫频正弦, 1 扫频 at 0.0 dBFS 没有时间参考
* 日期: 2024-10-6 14:15:22
* REW 设置:
* C计权补偿: 关
*  目标电平: 75.0 dB
* 注释: 
* 测量: Aeroflot Aviation IEM L
* 平滑: 1/24 倍频程
* 频率步进: 1/48 倍频程
* 起始频率: 20.300 Hz
*
* 频率(Hz) SPL(dB) 相位(角度)
1000.000000 -0.314 47.5035
1015.000000 1.163 48.0234
1030.000000 2.213 42.5131
1044.000000 2.623 36.4492
1060.000000 2.871 31.2326
1075.000000 3.137 27.4040
1090.000000 3.460 23.8303
1106.000000 3.839 19.8128
1120.000000 4.185 15.8876
1138.000000 4.614 10.0902
1150.000000 4.865 5.6930
1172.000000 5.180 -3.4393
1180.000000 5.230 -7.0672
1206.000000 5.078 -19.4956
1220.000000 4.744 -26.0682
1241.000000 3.917 -33.7738
1250.000000 3.538 -35.8608
1265.000000 3.090 -38.4547
1280.000000 2.883 -41.8679
1315.000000 2.003 -53.8437
1320.000000 1.797 -55.4170
1340.000000 0.881 -60.7811
1360.000000 -0.079 -64.8551
1380.000000 -1.027 -67.9095
1400.000000 -1.942 -70.2851
1430.000000 -3.280 -72.8512
1450.000000 -4.125 -74.0799
1475.000000 -5.130 -75.1837
1500.000000 -6.114 -75.8808
1525.000000 -7.066 -76.2837
1550.000000 -7.991 -76.3587
1575.000000 -8.896 -76.0924
1600.000000 -9.779 -75.5922
1625.000000 -10.637 -74.8911
1650.000000 -11.490 -74.0012
1675.000000 -12.331 -72.8184
1700.000000 -13.149 -71.4460
1725.000000 -13.956 -69.9789
1750.000000 -14.771 -68.2974
1775.000000 -15.584 -66.3699
1800.000000 -16.396 -64.2528
1825.000000 -17.209 -61.8274
1850.000000 -18.031 -59.0288
1875.000000 -18.863 -55.9317
1900.000000 -19.703 -52.4544
1925.000000 -20.543 -48.4385
1950.000000 -21.384 -43.8435
1975.000000 -22.219 -38.5030
2000.000000 -23.023 -32.4521
2030.000000 -23.905 -24.1178
2060.000000 -24.634 -14.4747
2090.000000 -25.135 -3.8182
2120.000000 -25.338 7.2046
2140.000000 -25.297 14.4345
2180.000000 -24.855 28.0254
2200.000000 -24.512 34.2140
2240.000000 -23.677 45.2560
2270.000000 -22.941 52.2696
2300.000000 -22.170 58.2048
2330.000000 -21.402 63.2215
2360.000000 -20.659 67.4686
2400.000000 -19.729 72.2615
2430.000000 -19.059 75.3873
2470.000000 -18.199 79.1150
2500.000000 -17.577 81.6303
2540.000000 -16.753 84.6286
2580.000000 -15.952 87.2975
2620.000000 -15.176 89.6696
2650.000000 -14.607 91.2742
2690.000000 -13.860 93.2085
2720.000000 -13.308 94.5257
2760.000000 -12.586 96.1517
2800.000000 -11.858 97.7066
2850.000000 -10.933 99.5067
2900.000000 -9.988 101.0371
2950.000000 -9.017 102.2455
3000.000000 -8.020 103.2543
3040.000000 -7.189 103.8590
3070.000000 -6.543 104.1449
3110.000000 -5.653 104.2917
3150.000000 -4.728 104.1431
3200.000000 -3.508 103.4617
3250.000000 -2.204 102.0378
3300.000000 -0.813 99.5952
3350.000000 0.643 95.7857
3400.000000 2.120 90.1286
3450.000000 3.513 82.0757
3500.000000 4.658 71.3569
3550.000000 5.381 58.4478
3600.000000 5.570 44.7438
3650.000000 5.247 32.0565
3700.000000 4.551 21.6968
3750.000000 3.661 13.9374
3820.000000 2.353 6.7308
3870.000000 1.479 3.5024
3950.000000 0.268 0.4704
4000.000000 -0.369 -0.5286
4060.000000 -1.032 -1.1176
4120.000000 -1.590 -1.2226
4180.000000 -2.049 -1.0002
4250.000000 -2.477 -0.4758
4310.000000 -2.760 0.1517
4370.000000 -2.967 0.8563
4440.000000 -3.121 1.6837
4500.000000 -3.177 2.3546
4550.000000 -3.171 2.8556
4620.000000 -3.082 3.4098
4680.000000 -2.926 3.6468
4750.000000 -2.647 3.4992
4820.000000 -2.256 2.6830
4870.000000 -1.906 1.4886
4940.000000 -1.341 -1.4098
5000.000000 -0.842 -5.4718
5080.000000 -0.330 -13.5834
5150.000000 -0.164 -22.7102
5220.000000 -0.304 -33.4097
5300.000000 -1.051 -46.8956
5380.000000 -2.547 -58.4934
5450.000000 -4.304 -65.2666
5520.000000 -6.273 -68.7111
5600.000000 -8.591 -69.1046
5700.000000 -11.413 -65.1797
5800.000000 -14.025 -56.9143
5900.000000 -16.285 -44.5903
6000.000000 -17.963 -28.9706
6080.000000 -18.718 -15.2442
6150.000000 -18.914 -3.3004
6220.000000 -18.737 7.8430
6300.000000 -18.214 19.0628
6400.000000 -17.295 30.6656
6500.000000 -16.242 39.8959
6600.000000 -15.142 47.2889
6700.000000 -14.016 53.3023
6800.000000 -12.862 58.2734
6900.000000 -11.672 62.3519
7000.000000 -10.434 65.6154
7100.000000 -9.127 68.0877
7200.000000 -7.734 69.6592
7300.000000 -6.248 70.1369
7400.000000 -4.674 69.2090
7500.000000 -3.038 66.4040
