* REW测量的测量数据V5.20.13
* 来源: E:\GitHub\Kara2003.github.io\data\Tanchjim Cora L.txt
* 格式: Comma/Tab/Space delimited data
* 日期: 2024-10-6 12:12:01
* REW 设置:
* C计权补偿: 关
*  目标电平: 75.0 dB
* 注释: Measurement imported from E:\GitHub\Kara2003.github.io\data\Tanchjim Cora L.txt Format: Comma/Tab/Space delimited data 54559 values loaded, 20 Hz to 20,000 Hz
* 测量: Tanchjim Cora L
* 平滑: 1/24 倍频程
* 频率步进: 1/48 倍频程
* 起始频率: 20.300 Hz
*
* 频率(Hz) SPL(dB) 相位(角度)
1850.000000 86.897 -139.4299
1875.000000 87.018 -139.3481
1900.000000 87.141 -139.2881
1925.000000 87.267 -139.2511
1950.000000 87.395 -139.2383
1975.000000 87.524 -139.2508
2000.000000 87.656 -139.2892
2030.000000 87.817 -139.3711
2060.000000 87.979 -139.4940
2090.000000 88.143 -139.6580
2120.000000 88.307 -139.8630
2140.000000 88.417 -140.0232
2180.000000 88.637 -140.4042
2200.000000 88.746 -140.6262
2240.000000 88.964 -141.1349
2270.000000 89.125 -141.5743
2300.000000 89.284 -142.0649
2330.000000 89.440 -142.6076
2360.000000 89.592 -143.2027
2400.000000 89.788 -144.0765
2430.000000 89.931 -144.7903
2470.000000 90.112 -145.8188
2500.000000 90.241 -146.6475
2540.000000 90.403 -147.8261
2580.000000 90.553 -149.0809
2620.000000 90.689 -150.4027
2650.000000 90.781 -151.4333
2690.000000 90.890 -152.8525
2720.000000 90.961 -153.9450
2760.000000 91.042 -155.4302
2800.000000 91.107 -156.9379
2850.000000 91.166 -158.8340
2900.000000 91.201 -160.7151
2950.000000 91.216 -162.5547
3000.000000 91.215 -164.3375
3040.000000 91.205 -165.7221
3070.000000 91.193 -166.7391
3110.000000 91.174 -168.0737
3150.000000 91.151 -169.3948
3200.000000 91.117 -171.0465
3250.000000 91.072 -172.7105
3300.000000 91.013 -174.3792
3350.000000 90.939 -176.0283
3400.000000 90.848 -177.6279
3450.000000 90.744 -179.1549
3500.000000 90.630 179.4003
3550.000000 90.510 178.0368
3600.000000 90.386 176.7477
3650.000000 90.260 175.5224
3700.000000 90.133 174.3482
3750.000000 90.005 173.2118
3820.000000 89.824 171.6577
3870.000000 89.694 170.5550
3950.000000 89.482 168.7705
4000.000000 89.342 167.6301
4060.000000 89.164 166.2315
4120.000000 88.969 164.8092
4180.000000 88.751 163.3926
4250.000000 88.465 161.8154
4310.000000 88.194 160.5968
4370.000000 87.904 159.5486
4440.000000 87.555 158.5516
4500.000000 87.258 157.8566
4550.000000 87.014 157.3517
4620.000000 86.680 156.7042
4680.000000 86.396 156.1755
4750.000000 86.063 155.5782
4820.000000 85.724 155.0073
4870.000000 85.476 154.6218
4940.000000 85.118 154.1236
5000.000000 84.799 153.7465
5080.000000 84.356 153.3369
5150.000000 83.950 153.0881
5220.000000 83.528 152.9655
5300.000000 83.025 153.0084
5380.000000 82.501 153.2749
5450.000000 82.027 153.7130
5520.000000 81.541 154.3607
5600.000000 80.973 155.3795
5700.000000 80.247 157.1111
5800.000000 79.512 159.4091
5900.000000 78.775 162.3432
6000.000000 78.050 165.9819
6080.000000 77.491 169.4341
6150.000000 77.027 172.8625
6220.000000 76.596 176.6788
6300.000000 76.159 -178.4829
6400.000000 75.727 -171.7654
6500.000000 75.470 -164.4883
6600.000000 75.425 -157.0002
6700.000000 75.579 -149.6093
6800.000000 75.918 -142.1793
6900.000000 76.540 -134.1730
7000.000000 77.603 -125.7634
7100.000000 79.041 -118.5252
7200.000000 80.581 -114.1571
7300.000000 82.007 -113.1809
7400.000000 83.215 -115.1612
7500.000000 84.162 -119.3473
7620.000000 84.930 -126.1313
7750.000000 85.323 -134.0898
7880.000000 85.335 -141.2001
8000.000000 85.109 -146.2367
8120.000000 84.763 -149.6327
8250.000000 84.355 -151.6796
8380.000000 83.993 -152.4487
8500.000000 83.737 -152.4071
8620.000000 83.571 -151.9375
8750.000000 83.491 -151.1787
8850.000000 83.496 -150.5226
9000.000000 83.609 -149.5574
9120.000000 83.790 -148.9153
9250.000000 84.078 -148.4962
9380.000000 84.453 -148.5379
9500.000000 84.863 -149.1572
9620.000000 85.311 -150.4993
9750.000000 85.802 -152.9379
9880.000000 86.252 -156.5247
10000.000000 86.585 -160.8690
10150.000000 86.831 -167.5054
10300.000000 86.838 -174.9846
10440.000000 86.606 177.9283
10600.000000 86.071 170.5151
10750.000000 85.351 164.8201
10900.000000 84.480 160.6231
11060.000000 83.460 157.7947
11200.000000 82.552 156.5477
11380.000000 81.431 156.2742
11500.000000 80.741 156.7191
11720.000000 79.624 158.4376
11800.000000 79.267 159.2805
12060.000000 78.283 162.6122
12200.000000 77.863 164.7029
12410.000000 77.382 168.1083
12500.000000 77.232 169.6357
12650.000000 77.061 172.2320
12800.000000 76.995 174.8519
13150.000000 77.313 -179.2371
13200.000000 77.422 -178.4566
13400.000000 78.048 -175.6828
13600.000000 78.997 -173.8626
13800.000000 80.225 -173.8062
14000.000000 81.568 -176.7078
14300.000000 83.219 170.7665
14500.000000 83.710 156.9814
14750.000000 83.372 137.8836
15000.000000 81.957 123.4411
15250.000000 79.673 117.7119
15500.000000 76.885 119.7348
15750.000000 74.032 126.2964
16000.000000 71.474 134.9661
16250.000000 69.301 144.9596
16500.000000 67.395 156.2304
16750.000000 65.656 168.5772
17000.000000 64.058 -178.4195
17250.000000 62.599 -165.1814
17500.000000 61.271 -152.0983
17750.000000 60.058 -139.5878
18000.000000 58.945 -128.0255
18250.000000 57.924 -117.6125
18500.000000 57.006 -108.4419
18750.000000 56.212 -100.6899
19000.000000 55.546 -94.5817
19250.000000 54.992 -90.1649
19500.000000 54.542 -87.2431
19750.000000 54.216 -85.5308
