* REW测量的测量数据V5.20.13
* 来源: 麦克风 (Realtek High Definition Audio, MICROPHONE (主音), L, volume: no control
* 格式: 512k 对数扫频正弦, 1 扫频 at 0.0 dBFS 没有时间参考
* 日期: 2024-10-7 12:41:14
* REW 设置:
* C计权补偿: 关
*  目标电平: 75.0 dB
* 注释: ; 
* 测量: Truthear ZeroRed Spring Tips
* 平滑: 1/24 倍频程
* 频率步进: 1/48 倍频程
* 起始频率: 20.300 Hz
*
* 频率(Hz) SPL(dB) 相位(角度)
9880.000000 -4.901 103.1247
10000.000000 -5.853 104.4053
10150.000000 -6.989 106.6830
10300.000000 -8.048 109.6341
10440.000000 -8.956 112.8927
10600.000000 -9.895 117.0136
10750.000000 -10.675 121.1342
10900.000000 -11.366 125.3796
11060.000000 -12.016 129.9898
11200.000000 -12.519 134.0658
11380.000000 -13.087 139.2532
11500.000000 -13.420 142.6598
11720.000000 -13.965 148.8897
11800.000000 -14.143 151.1785
12060.000000 -14.648 158.5935
12200.000000 -14.876 162.6206
12410.000000 -15.152 168.7677
12500.000000 -15.246 171.4120
12650.000000 -15.367 175.8344
12800.000000 -15.439 -179.6842
13150.000000 -15.429 -169.1077
13200.000000 -15.406 -167.5854
13400.000000 -15.253 -161.4658
13600.000000 -14.996 -155.3430
13800.000000 -14.629 -149.3320
14000.000000 -14.156 -143.4233
14300.000000 -13.276 -134.8434
14500.000000 -12.607 -129.6675
14750.000000 -11.688 -123.7688
15000.000000 -10.638 -117.8732
15250.000000 -9.417 -111.4494
15500.000000 -7.947 -105.8969
15750.000000 -6.206 -102.9390
16000.000000 -4.373 -103.8107
16250.000000 -2.934 -109.8701
16500.000000 -2.499 -121.0184
16750.000000 -3.336 -132.0132
17000.000000 -5.142 -137.3990
17250.000000 -7.347 -136.6218
17500.000000 -9.512 -131.8176
17750.000000 -11.467 -125.1178
18000.000000 -13.227 -118.5114
18250.000000 -14.859 -113.2745
18500.000000 -16.403 -108.7757
18750.000000 -17.889 -104.4845
19000.000000 -19.342 -100.8893
19250.000000 -20.770 -98.4344
19500.000000 -22.171 -96.3962
19750.000000 -23.526 -94.0591
20000.000000 -24.813 -91.2012
20300.000000 -26.142 -87.5766
