* REW测量的测量数据V5.20.13
* 来源: 麦克风 (Realtek High Definition Audio, MICROPHONE (主音), L, volume: no control
* 格式: 512k 对数扫频正弦, 1 扫频 at 0.0 dBFS 没有时间参考
* 日期: 2024-10-9 21:50:32
* REW 设置:
* C计权补偿: 关
*  目标电平: 75.0 dB
* 注释: ; 
* 测量: NiceHCK YD520 White Tips R
* 平滑: 1/24 倍频程
* 频率步进: 1/48 倍频程
* 起始频率: 20.300 Hz
*
* 频率(Hz) SPL(dB) 相位(角度)
1280.000000 -15.187 -143.5440
1315.000000 -14.999 -142.4996
1320.000000 -14.973 -142.3500
1340.000000 -14.871 -141.7568
1360.000000 -14.768 -141.1814
1380.000000 -14.661 -140.6201
1400.000000 -14.556 -140.0504
1430.000000 -14.405 -139.1795
1450.000000 -14.302 -138.5984
1475.000000 -14.172 -137.8557
1500.000000 -14.046 -137.1158
1525.000000 -13.925 -136.3450
1550.000000 -13.800 -135.5621
1575.000000 -13.670 -134.7758
1600.000000 -13.539 -133.9679
1625.000000 -13.406 -133.1405
1650.000000 -13.270 -132.3046
1675.000000 -13.127 -131.4476
1700.000000 -12.976 -130.5725
1725.000000 -12.818 -129.6919
1750.000000 -12.650 -128.8049
1775.000000 -12.470 -127.9124
1800.000000 -12.280 -127.0254
1825.000000 -12.076 -126.1385
1850.000000 -11.855 -125.2688
1875.000000 -11.614 -124.4423
1900.000000 -11.355 -123.6673
1925.000000 -11.078 -122.9521
1950.000000 -10.786 -122.3242
1975.000000 -10.476 -121.8069
2000.000000 -10.154 -121.4234
2030.000000 -9.757 -121.1714
2060.000000 -9.351 -121.1460
2090.000000 -8.944 -121.3413
2120.000000 -8.543 -121.7554
2140.000000 -8.280 -122.1389
2180.000000 -7.773 -123.1331
2200.000000 -7.529 -123.7259
2240.000000 -7.060 -125.0761
2270.000000 -6.723 -126.2111
2300.000000 -6.398 -127.4494
2330.000000 -6.088 -128.7866
2360.000000 -5.790 -130.2252
2400.000000 -5.415 -132.2849
2430.000000 -5.148 -133.9311
2470.000000 -4.812 -136.2787
2500.000000 -4.580 -138.1579
2540.000000 -4.300 -140.8156
2580.000000 -4.058 -143.6279
2620.000000 -3.859 -146.5579
2650.000000 -3.740 -148.8101
2690.000000 -3.623 -151.8577
2720.000000 -3.567 -154.1452
2760.000000 -3.534 -157.1557
2800.000000 -3.547 -160.0797
2850.000000 -3.624 -163.5385
2900.000000 -3.755 -166.7043
2950.000000 -3.927 -169.5301
3000.000000 -4.129 -172.0210
3040.000000 -4.308 -173.7664
3070.000000 -4.448 -174.9315
3110.000000 -4.637 -176.2987
3150.000000 -4.825 -177.4644
3200.000000 -5.059 -178.6666
3250.000000 -5.282 -179.6200
3300.000000 -5.491 179.6556
3350.000000 -5.681 179.1398
3400.000000 -5.854 178.8004
3450.000000 -6.008 178.6106
3500.000000 -6.138 178.5374
3550.000000 -6.244 178.5644
3600.000000 -6.327 178.6842
3650.000000 -6.389 178.8643
3700.000000 -6.426 179.0869
3750.000000 -6.438 179.3421
3820.000000 -6.418 179.7225
3870.000000 -6.373 179.9787
3950.000000 -6.245 -179.6924
4000.000000 -6.133 -179.5639
4060.000000 -5.965 -179.5234
4120.000000 -5.760 -179.6618
4180.000000 -5.520 179.9544
4250.000000 -5.197 179.1332
4310.000000 -4.890 178.0400
4370.000000 -4.563 176.4916
4440.000000 -4.172 174.0069
4500.000000 -3.848 171.2255
4550.000000 -3.603 168.4095
4620.000000 -3.329 163.6849
4680.000000 -3.191 158.9682
4750.000000 -3.182 152.8959
4820.000000 -3.363 146.5704
4870.000000 -3.614 142.1350
4940.000000 -4.124 136.3656
5000.000000 -4.685 132.0618
5080.000000 -5.553 127.4717
5150.000000 -6.375 124.5456
5220.000000 -7.214 122.5583
5300.000000 -8.151 121.2800
5380.000000 -9.038 120.8366
5450.000000 -9.759 120.9550
5520.000000 -10.429 121.4074
5600.000000 -11.141 122.2018
5700.000000 -11.966 123.4998
5800.000000 -12.734 125.0898
5900.000000 -13.451 126.9459
6000.000000 -14.119 129.0881
6080.000000 -14.619 131.0139
6150.000000 -15.027 132.8163
6220.000000 -15.409 134.7009
6300.000000 -15.813 136.9557
6400.000000 -16.275 139.9153
6500.000000 -16.694 142.9554
6600.000000 -17.077 146.0652
6700.000000 -17.426 149.3386
6800.000000 -17.735 152.8453
6900.000000 -17.995 156.5945
7000.000000 -18.190 160.5414
7100.000000 -18.303 164.6226
7200.000000 -18.329 168.7313
7300.000000 -18.273 172.7676
7400.000000 -18.139 176.6591
7500.000000 -17.925 -179.6526
7620.000000 -17.559 -175.5834
7750.000000 -17.047 -171.7377
7880.000000 -16.430 -168.5543
8000.000000 -15.759 -166.3029
8120.000000 -14.980 -164.8712
8250.000000 -14.017 -164.5339
8380.000000 -12.948 -165.8891
8500.000000 -11.912 -169.2403
8620.000000 -10.939 -175.3135
8750.000000 -10.195 174.6524
8850.000000 -10.018 165.0510
9000.000000 -10.549 150.3936
9120.000000 -11.571 140.9753
9250.000000 -13.022 134.3068
9380.000000 -14.568 130.9256
9500.000000 -15.934 129.9161
9620.000000 -17.189 130.2733
9750.000000 -18.414 131.7177
9880.000000 -19.512 133.9477
10000.000000 -20.423 136.5308
10150.000000 -21.434 140.2971
10300.000000 -22.319 144.4894
10440.000000 -23.042 148.6786
10600.000000 -23.751 153.6704
10750.000000 -24.309 158.4623
10900.000000 -24.776 163.2661
11060.000000 -25.192 168.3535
11200.000000 -25.494 172.7147
11380.000000 -25.820 178.1266
11500.000000 -26.025 -178.3244
11720.000000 -26.404 -171.1111
11800.000000 -26.492 -168.0310
12060.000000 -26.344 -158.5727
12200.000000 -26.203 -154.4671
12410.000000 -25.983 -148.1312
12500.000000 -25.841 -145.2704
12650.000000 -25.513 -140.4476
12800.000000 -25.056 -135.6831
13150.000000 -23.429 -125.6036
13200.000000 -23.126 -124.3692
13400.000000 -21.714 -120.2492
13600.000000 -19.963 -118.1723
13800.000000 -17.956 -119.6441
14000.000000 -16.046 -126.6386
14300.000000 -14.613 -148.1599
14500.000000 -15.101 -163.7038
14750.000000 -16.903 -175.1908
15000.000000 -19.028 -176.7124
15250.000000 -20.791 -171.3762
15500.000000 -22.011 -162.8320
15750.000000 -22.693 -153.1433
16000.000000 -22.876 -142.6003
16250.000000 -22.584 -131.3086
16500.000000 -21.804 -121.3565
16750.000000 -20.664 -115.4659
17000.000000 -19.620 -115.7993
17250.000000 -19.300 -121.8776
17500.000000 -20.027 -128.7605
17750.000000 -21.548 -131.3665
18000.000000 -23.254 -129.6870
18250.000000 -24.573 -126.6611
18500.000000 -25.117 -124.3532
18750.000000 -24.733 -125.8642
19000.000000 -23.887 -136.9373
19250.000000 -23.725 -160.5667
19500.000000 -25.146 172.0804
19750.000000 -28.072 153.1802
20000.000000 -31.611 144.2933
