* REW测量的测量数据V5.20.13
* 来源: 麦克风 (Realtek High Definition Audio, MICROPHONE (主音), L, volume: no control
* 格式: 512k 对数扫频正弦, 1 扫频 at 0.0 dBFS 没有时间参考
* 日期: 2024-10-9 19:47:10
* REW 设置:
* C计权补偿: 关
*  目标电平: 75.0 dB
* 注释: ; 
* 测量: NICEHCK YD520 White Tips R
* 平滑: 1/24 倍频程
* 频率步进: 1/48 倍频程
* 起始频率: 20.300 Hz
*
* 频率(Hz) SPL(dB) 相位(角度)
4750.000000 -4.484 141.5736
4820.000000 -4.721 134.7964
4870.000000 -5.018 130.0666
4940.000000 -5.598 123.9316
5000.000000 -6.221 119.3575
5080.000000 -7.171 114.4166
5150.000000 -8.067 111.1631
5220.000000 -8.985 108.8302
5300.000000 -10.026 107.1519
5380.000000 -11.034 106.3353
5450.000000 -11.878 106.1870
5520.000000 -12.681 106.4601
5600.000000 -13.554 107.1934
5700.000000 -14.575 108.6458
5800.000000 -15.523 110.5492
5900.000000 -16.401 112.7927
6000.000000 -17.210 115.3403
6080.000000 -17.814 117.5617
6150.000000 -18.317 119.6172
6220.000000 -18.795 121.7752
6300.000000 -19.309 124.3669
6400.000000 -19.903 127.7537
6500.000000 -20.451 131.2585
6600.000000 -20.953 134.8706
6700.000000 -21.410 138.5766
6800.000000 -21.826 142.4132
6900.000000 -22.203 146.3707
7000.000000 -22.540 150.4163
7100.000000 -22.830 154.5424
7200.000000 -23.069 158.7332
7300.000000 -23.265 162.9787
7400.000000 -23.424 167.2588
7500.000000 -23.534 171.5726
7620.000000 -23.596 176.7877
7750.000000 -23.577 -177.6049
7880.000000 -23.476 -172.1430
8000.000000 -23.318 -167.3219
8120.000000 -23.100 -162.6777
8250.000000 -22.804 -157.8271
8380.000000 -22.445 -153.1750
8500.000000 -22.049 -149.0627
8620.000000 -21.584 -145.1488
8750.000000 -20.995 -141.1353
8850.000000 -20.471 -138.2139
9000.000000 -19.548 -134.2526
9120.000000 -18.668 -131.6128
9250.000000 -17.549 -129.5070
9380.000000 -16.235 -128.5705
9500.000000 -14.842 -129.3011
9620.000000 -13.333 -132.4021
9750.000000 -11.753 -139.6371
9880.000000 -10.567 -151.7036
10000.000000 -10.127 -166.1338
10150.000000 -10.630 175.8590
10300.000000 -12.053 162.7572
10440.000000 -13.746 156.0039
10600.000000 -15.649 153.0481
10750.000000 -17.203 153.0672
10900.000000 -18.503 154.6415
11060.000000 -19.643 157.3085
11200.000000 -20.465 160.0945
11380.000000 -21.328 163.9499
11500.000000 -21.815 166.5845
11720.000000 -22.604 171.7239
11800.000000 -22.856 173.9193
12060.000000 -23.277 -178.4245
12200.000000 -23.336 -175.0997
12410.000000 -23.408 -170.3835
12500.000000 -23.408 -168.2400
12650.000000 -23.321 -164.5211
12800.000000 -23.101 -160.7570
13150.000000 -21.979 -152.8230
13200.000000 -21.739 -151.9025
13400.000000 -20.561 -149.2323
13600.000000 -19.048 -149.1805
13800.000000 -17.387 -153.6249
14000.000000 -16.057 -164.2647
14300.000000 -15.869 171.8344
14500.000000 -17.128 158.5835
14750.000000 -19.549 150.9885
15000.000000 -22.007 151.9023
15250.000000 -24.057 158.4254
15500.000000 -25.629 167.5945
15750.000000 -26.746 177.7665
16000.000000 -27.457 -171.0620
16250.000000 -27.801 -158.6736
16500.000000 -27.760 -146.6848
16750.000000 -27.344 -137.0597
17000.000000 -26.720 -131.5161
17250.000000 -26.298 -131.5033
17500.000000 -26.575 -136.1666
17750.000000 -27.819 -141.2321
18000.000000 -29.870 -143.1088
18250.000000 -32.288 -141.6048
18500.000000 -34.645 -137.2853
18750.000000 -36.687 -131.1070
19000.000000 -38.327 -124.7574
19250.000000 -39.536 -119.4185
19500.000000 -40.275 -114.9205
19750.000000 -40.451 -111.0467
20000.000000 -39.962 -108.1755
