* REW测量的测量数据V5.20.13
* 来源: 麦克风 (Realtek High Definition Audio, MICROPHONE (主音), L, volume: no control
* 格式: 512k 对数扫频正弦, 1 扫频 at 0.0 dBFS 没有时间参考
* 日期: 2024-10-9 19:51:06
* REW 设置:
* C计权补偿: 关
*  目标电平: 75.0 dB
* 注释: ; 
* 测量: NICEHCK YD520 Black Tips R
* 平滑: 1/24 倍频程
* 频率步进: 1/48 倍频程
* 起始频率: 20.300 Hz
*
* 频率(Hz) SPL(dB) 相位(角度)
1150.000000 -16.713 -148.0826
1172.000000 -16.592 -147.4352
1180.000000 -16.547 -147.2036
1206.000000 -16.400 -146.4711
1220.000000 -16.323 -146.0907
1241.000000 -16.204 -145.5120
1250.000000 -16.153 -145.2735
1265.000000 -16.071 -144.8921
1280.000000 -15.989 -144.5153
1315.000000 -15.796 -143.6085
1320.000000 -15.769 -143.4801
1340.000000 -15.662 -142.9842
1360.000000 -15.555 -142.4858
1380.000000 -15.447 -141.9833
1400.000000 -15.341 -141.4865
1430.000000 -15.187 -140.7102
1450.000000 -15.083 -140.1800
1475.000000 -14.946 -139.5161
1500.000000 -14.815 -138.8683
1525.000000 -14.688 -138.1940
1550.000000 -14.559 -137.4833
1575.000000 -14.424 -136.7581
1600.000000 -14.287 -136.0273
1625.000000 -14.151 -135.3042
1650.000000 -14.009 -134.5571
1675.000000 -13.860 -133.7740
1700.000000 -13.703 -132.9855
1725.000000 -13.536 -132.1973
1750.000000 -13.362 -131.3975
1775.000000 -13.177 -130.6020
1800.000000 -12.978 -129.8279
1825.000000 -12.764 -129.0499
1850.000000 -12.534 -128.2767
1875.000000 -12.287 -127.5591
1900.000000 -12.020 -126.9107
1925.000000 -11.736 -126.3330
1950.000000 -11.435 -125.8485
1975.000000 -11.119 -125.4754
2000.000000 -10.791 -125.2388
2030.000000 -10.387 -125.1623
2060.000000 -9.975 -125.3211
2090.000000 -9.563 -125.7137
2120.000000 -9.159 -126.3463
2140.000000 -8.895 -126.8811
2180.000000 -8.389 -128.1711
2200.000000 -8.147 -128.9153
2240.000000 -7.683 -130.5830
2270.000000 -7.353 -131.9643
2300.000000 -7.039 -133.4546
2330.000000 -6.743 -135.0525
2360.000000 -6.464 -136.7471
2400.000000 -6.123 -139.1422
2430.000000 -5.889 -141.0264
2470.000000 -5.609 -143.6381
2500.000000 -5.425 -145.6496
2540.000000 -5.218 -148.3593
2580.000000 -5.049 -151.0222
2620.000000 -4.905 -153.5757
2650.000000 -4.801 -155.4347
2690.000000 -4.656 -157.9705
2720.000000 -4.548 -160.0163
2760.000000 -4.435 -163.0020
2800.000000 -4.385 -166.1937
2850.000000 -4.426 -170.1532
2900.000000 -4.559 -173.7684
2950.000000 -4.749 -176.8936
3000.000000 -4.969 -179.5667
3040.000000 -5.158 178.5974
3070.000000 -5.302 177.3834
3110.000000 -5.491 175.9617
3150.000000 -5.673 174.7465
3200.000000 -5.888 173.4697
3250.000000 -6.085 172.4095
3300.000000 -6.260 171.5338
3350.000000 -6.412 170.8165
3400.000000 -6.543 170.2264
3450.000000 -6.649 169.7193
3500.000000 -6.730 169.2498
3550.000000 -6.785 168.7772
3600.000000 -6.821 168.2683
3650.000000 -6.850 167.7006
3700.000000 -6.877 167.0992
3750.000000 -6.909 166.5355
3820.000000 -6.950 166.0009
3870.000000 -6.946 165.8384
3950.000000 -6.827 165.7005
4000.000000 -6.677 165.4426
4060.000000 -6.439 164.7470
4120.000000 -6.156 163.5112
4180.000000 -5.846 161.6409
4250.000000 -5.485 158.5645
4310.000000 -5.209 155.1389
4370.000000 -4.994 150.9761
4440.000000 -4.869 145.2987
4500.000000 -4.898 139.9974
4550.000000 -5.024 135.4679
4620.000000 -5.347 129.1699
4680.000000 -5.754 123.9755
4750.000000 -6.371 118.3640
4820.000000 -7.122 113.4730
4870.000000 -7.724 110.5289
4940.000000 -8.625 107.2306
5000.000000 -9.422 105.1434
5080.000000 -10.488 103.3161
5150.000000 -11.400 102.4749
5220.000000 -12.281 102.2155
5300.000000 -13.239 102.5002
5380.000000 -14.144 103.2854
5450.000000 -14.891 104.2996
5520.000000 -15.597 105.5600
5600.000000 -16.362 107.2541
5700.000000 -17.257 109.6896
5800.000000 -18.091 112.4023
5900.000000 -18.864 115.3458
6000.000000 -19.574 118.5295
6080.000000 -20.102 121.2280
6150.000000 -20.536 123.6633
6220.000000 -20.944 126.1509
6300.000000 -21.378 129.0542
6400.000000 -21.878 132.7598
6500.000000 -22.334 136.5089
6600.000000 -22.753 140.2806
6700.000000 -23.141 144.1151
6800.000000 -23.497 148.0810
6900.000000 -23.820 152.1873
7000.000000 -24.103 156.4065
7100.000000 -24.336 160.6881
7200.000000 -24.520 164.9859
7300.000000 -24.666 169.3343
7400.000000 -24.773 173.7491
7500.000000 -24.833 178.1987
7620.000000 -24.830 -176.4631
7750.000000 -24.741 -170.7905
7880.000000 -24.580 -165.2752
8000.000000 -24.370 -160.3659
8120.000000 -24.097 -155.6241
8250.000000 -23.731 -150.6698
8380.000000 -23.290 -145.9251
8500.000000 -22.813 -141.7496
8620.000000 -22.259 -137.8186
8750.000000 -21.565 -133.8792
8850.000000 -20.958 -131.1082
9000.000000 -19.904 -127.5247
9120.000000 -18.922 -125.3465
9250.000000 -17.705 -123.9295
9380.000000 -16.315 -123.9220
9500.000000 -14.900 -125.7699
9620.000000 -13.441 -130.2030
9750.000000 -12.024 -138.9064
9880.000000 -11.096 -151.8515
10000.000000 -10.912 -165.9469
10150.000000 -11.636 177.8773
10300.000000 -13.096 166.8841
10440.000000 -14.690 161.5375
10600.000000 -16.406 159.4963
10750.000000 -17.768 159.9358
10900.000000 -18.879 161.6451
11060.000000 -19.822 164.1918
11200.000000 -20.481 166.6751
11380.000000 -21.158 169.8779
11500.000000 -21.542 171.9744
11720.000000 -22.191 176.3271
11800.000000 -22.385 178.3425
12060.000000 -22.557 -174.9579
12200.000000 -22.501 -172.1665
12410.000000 -22.322 -168.0055
12500.000000 -22.160 -166.1810
12650.000000 -21.726 -163.3453
12800.000000 -21.064 -161.1811
13150.000000 -18.729 -162.4146
13200.000000 -18.355 -163.7829
13400.000000 -17.072 -173.4562
13600.000000 -16.604 170.8938
13800.000000 -17.312 154.4093
14000.000000 -19.007 143.1758
14300.000000 -22.240 138.6394
14500.000000 -24.232 140.8699
14750.000000 -26.287 146.6154
15000.000000 -27.898 154.7552
15250.000000 -29.164 165.1700
15500.000000 -30.116 176.6674
15750.000000 -30.741 -171.6633
16000.000000 -31.060 -159.5540
16250.000000 -31.091 -146.5055
16500.000000 -30.793 -134.0181
16750.000000 -30.175 -123.9988
17000.000000 -29.419 -118.0174
17250.000000 -28.909 -117.2193
17500.000000 -29.081 -120.4870
17750.000000 -30.132 -124.0126
18000.000000 -31.891 -124.8845
18250.000000 -33.957 -122.9873
18500.000000 -35.937 -118.6284
18750.000000 -37.586 -112.6063
19000.000000 -38.793 -106.5227
19250.000000 -39.521 -101.7761
19500.000000 -39.667 -98.2880
19750.000000 -39.036 -96.0728
20000.000000 -37.507 -95.9604
