* REW测量的测量数据V5.20.13
* 来源: EXCL: 楹鍏椋 (Realtek High Definition Audio), no input selected, L, volume: no control. 时间信号峰值电平-13.8 dBFS, 测量信号峰值电平 -13.8 dBFS
* 格式: 256k 对数扫频正弦, 1 扫频 at -12.0 dBFS using an acoustic timing reference
* 日期: 2025-3-19 21:46:54
* REW 设置:
* C计权补偿: 关
*  目标电平: 75.0 dB
* 注释: Delay 0.0210 ms (7.2 mm, 0.28 in) using estimated IR delay relative to Acoustic reference played from  L with no timing offset 时钟调整: 40.1 ppm
* 测量: Tanchjim Bunny DSP L
* 平滑: 1/24 倍频程
* 频率步进: 1/48 倍频程
* 起始频率: 20.000 Hz
*
* 频率(Hz) SPL(dB) 相位(角度)
622.000000 74.007 -179.0620
630.000000 74.012 -178.9898
640.000000 74.028 -178.8926
650.000000 74.037 -178.7549
660.000000 74.042 -178.6640
670.000000 74.050 -178.6139
680.000000 74.066 -178.5210
690.000000 74.087 -178.4918
700.000000 74.106 -178.4235
710.000000 74.120 -178.2764
720.000000 74.131 -178.1416
730.000000 74.145 -178.0486
740.000000 74.156 -177.8908
750.000000 74.169 -177.7138
762.000000 74.183 -177.5219
775.000000 74.201 -177.3289
788.000000 74.222 -177.0594
800.000000 74.249 -176.7405
812.000000 74.280 -176.4870
825.000000 74.311 -176.2304
838.000000 74.347 -176.0167
850.000000 74.397 -175.8380
862.000000 74.452 -175.6893
875.000000 74.510 -175.5169
885.000000 74.549 -175.3766
900.000000 74.599 -175.2044
912.000000 74.642 -175.1068
925.000000 74.693 -174.9993
938.000000 74.747 -174.8308
950.000000 74.798 -174.7064
962.000000 74.851 -174.6455
975.000000 74.910 -174.5562
988.000000 74.972 -174.4395
1000.000000 75.027 -174.3879
1015.000000 75.098 -174.3737
1030.000000 75.176 -174.3335
1044.000000 75.251 -174.2915
1060.000000 75.329 -174.2386
1075.000000 75.394 -174.2564
1090.000000 75.470 -174.3182
1106.000000 75.563 -174.3726
1120.000000 75.641 -174.4294
1138.000000 75.733 -174.5421
1150.000000 75.793 -174.6204
1172.000000 75.906 -174.7684
1180.000000 75.949 -174.8352
1206.000000 76.086 -175.0385
1220.000000 76.158 -175.1430
1241.000000 76.261 -175.3216
1250.000000 76.307 -175.4066
1265.000000 76.383 -175.5699
1280.000000 76.458 -175.7453
1315.000000 76.633 -176.0972
1320.000000 76.659 -176.1443
1340.000000 76.758 -176.3560
1360.000000 76.853 -176.6119
1380.000000 76.951 -176.8666
1400.000000 77.048 -177.1355
1430.000000 77.179 -177.4315
1450.000000 77.275 -177.6761
1475.000000 77.398 -178.0201
1500.000000 77.510 -178.3212
1525.000000 77.613 -178.6186
1550.000000 77.723 -178.9081
1575.000000 77.834 -179.2285
1600.000000 77.944 -179.5610
1625.000000 78.054 -179.8874
1650.000000 78.164 179.7395
1675.000000 78.276 179.3486
1700.000000 78.387 178.9488
1725.000000 78.502 178.5361
1750.000000 78.617 178.0952
1775.000000 78.732 177.6410
1800.000000 78.849 177.1469
1825.000000 78.969 176.6351
1850.000000 79.092 176.1281
1875.000000 79.221 175.5725
1900.000000 79.348 174.9688
1925.000000 79.473 174.3454
1950.000000 79.600 173.6970
1975.000000 79.729 173.0096
2000.000000 79.860 172.2999
2030.000000 80.018 171.4326
2060.000000 80.174 170.4984
2090.000000 80.330 169.5124
2120.000000 80.483 168.4791
2140.000000 80.582 167.7570
2180.000000 80.771 166.2585
2200.000000 80.860 165.4822
2240.000000 81.025 163.9269
2270.000000 81.146 162.8120
2300.000000 81.272 161.7158
2330.000000 81.404 160.5890
2360.000000 81.537 159.3731
2400.000000 81.711 157.6037
2430.000000 81.835 156.2101
2470.000000 81.982 154.2576
2500.000000 82.080 152.7393
2540.000000 82.199 150.6915
2580.000000 82.302 148.5868
2620.000000 82.389 146.4427
2650.000000 82.442 144.8178
2690.000000 82.496 142.6285
2720.000000 82.525 140.9829
2760.000000 82.550 138.8139
2800.000000 82.559 136.6720
2850.000000 82.544 134.0359
2900.000000 82.506 131.5157
2950.000000 82.454 129.1753
3000.000000 82.403 127.0059
3040.000000 82.371 125.3277
3070.000000 82.357 124.0520
3110.000000 82.346 122.2906
3150.000000 82.328 120.4443
3200.000000 82.283 118.0420
3250.000000 82.215 115.6477
3300.000000 82.123 113.3224
3350.000000 82.015 111.0959
3400.000000 81.894 108.9706
3450.000000 81.767 106.9531
3500.000000 81.635 105.0376
3550.000000 81.501 103.2197
3600.000000 81.365 101.4844
3650.000000 81.226 99.8309
3700.000000 81.086 98.2481
3750.000000 80.945 96.7315
3820.000000 80.751 94.6945
3870.000000 80.615 93.3071
3950.000000 80.394 91.1966
4000.000000 80.259 89.9442
4060.000000 80.100 88.4792
4120.000000 79.940 87.0583
4180.000000 79.782 85.7153
4250.000000 79.598 84.2065
4310.000000 79.442 82.9372
4370.000000 79.287 81.7004
4440.000000 79.111 80.3071
4500.000000 78.963 79.1645
4550.000000 78.838 78.2421
4620.000000 78.665 76.9873
4680.000000 78.514 75.9426
4750.000000 78.344 74.7555
4820.000000 78.178 73.6103
4870.000000 78.058 72.8092
4940.000000 77.890 71.7198
5000.000000 77.752 70.8276
5080.000000 77.571 69.7036
5150.000000 77.412 68.7260
5220.000000 77.258 67.7717
5300.000000 77.085 66.7509
5380.000000 76.909 65.7325
5450.000000 76.754 64.8592
5520.000000 76.595 64.0339
